id,original,edit,meanGrade,pred
13658, <Burning/> Iranian oil tanker finally sinks after January 6 accident - All crew on burning Iranian oil tanker believed dead,Missing,0.2,0.155858
11985,One-Day Cup : <Durham/> beat Worcestershire on DLS method,steak,0.2,0.703266
6941,Trumponomics are as big a <bust/> as Trumpcare,scam,0.2,0.73006
9747,"At U.N. , Russia proposes new inquiry into <chemical/> attacks in Syria",deficiency,0.2,0.510168
2964,"Saccone still not conceding , despite seemingly insurmountable <odds/> ",votes,0.2,0.621016
11388,Trumping Trump ? New York Governor Andrew Cuomo courts ‘ middle-class <anger/> ’,waffles,0.2,1.274791
13277," <Students/> are more anxious in the Trump era , teachers say",Desks,0.2,0.606694
6368,Trump Re-tweets Alt-Right Man Who Took ' <Rape/> Melania ' Sign to Rally,Free,0.2,0.960551
52,Appeals Court Panel Appears Skeptical of Trump 's <Travel/> Ban,male,0.2,1.197457
7893,Economic <War/> Against Qatar Backfires On Saudi Arabia And United Arab Emirates,chart,0.2,0.358683
9036,Congress Struggles to Confront Sexual Harassment as <Stories/> Pile Up,homeworks,0.2,0.722702
7959,"The 100 best books to <read/> in your lifetime , according to Amazon",hear,0.2,0.938936
960,"In closed-door meeting , Ryan tells Republicans not to <sign/> DACA petition",feel,0.2,0.724292
2536," <Trump/> Hopes to Slash EPA Staff , Carbon Footprint by 50 %",dinosaur,0.2,0.535514
4475,"Transcript : <Sen. Bernie Sanders/> on "" Face the Nation , "" June 18 , 2017",child,0.2,0.462136
7807,Trump : Moore should <concede/> ,Die,0.2,0.826464
7421,Trump : Moore should <concede/> ,run,0.2,0.86126
4451,The moment a US father hears his dead daughter 's <heartbeat/> ,voice,0.2,0.479626
9108,"First "" <Dreamer/> "" known deported under Trump arrested re-entering U.S. again , authorities say",Nightmare,0.2,0.632307
7394,Trump is <facing/> new questions about political interference in the Russia investigations,shredding,0.2,0.624639
7939,Chesapeake <lays/> off 13 % of its workforce,shoots,0.2,0.497717
2430,How Much Does the NRA Spend on Lobbying ? <Gun/> Group Had Record Year in 2017,Fun,0.2,0.801649
13077,Gambling on <Trump/> is ' huge ' in UK,drugs,0.2,0.786501
3537, <Oversight/> committee : Flynn investigation to be launched by DOD inspector general,Obvious,0.2,0.408944
5350,Director of Guatemala prison holding gang <members/> is slain,birds,0.2,0.534311
9759,"Turkey Referendum : Erdogan Declares <Victory/> , Handed Sweeping Powers",defeat,0.2,0.781193
7757,Lindsey Graham : House Health Care <Bill/> Is ' Mortally Wounded ',center,0.2,0.452708
3802,Senate Judiciary Committee : Kushner <forwarded/> emails about ' a Russian backdoor overture and dinner invite ',wrote,0.2,0.612045
8370,"Russia has until Saturday to <close/> 3 U.S. diplomatic offices , State Dept says",open,0.2,0.506813
557,"When it comes to guns , the Parkland <shooting/> survivors are n't here to play nice",lunch,0.2,0.353052
11464,"Milo Yiannopoulos Announces <Troll/> Academy Tour , Publishing Pamela Geller ’s ‘ Fatwa ’ Under Dangerous Books",cardboard,0.2,0.745674
5754," <Donald Trump/> cancelled his UK visit because he would n't get ' the love he believes he deserves ' , says Michael Wolff",Building,0.2,0.484985
10491,"Escalating tension has experts simulating a new Korean War , and the <scenarios/> are sobering",panties,0.2,1.186226
10414,How Oregon predicted <Trump/> 's partisan politics more than a decade ago,blueberry,0.0,0.793491
27,Donald Trump 's sexist attack on MSNBC <host/> criticised by leading Republicans and Democrats,mascot,0.0,0.831119
2902,Gunshots Fired Outside Houses of <Parliament/> in London,dogs,0.0,0.675335
10787,Facebook wo n’t pay compensation for Cambridge Analytica <case/> ,film,0.0,0.393629
14007,US drug companies accused of being ' <cheerleaders/> ' for opioids,Advocates,0.0,0.62282
5369,"Syrian regime <army/> vows to drive out US from country , state media says",driver,0.0,0.640597
14744,"Five months , eight prominent Russians <dead/> ",live,0.0,0.609639
12761,"Watchdog Raps Interior <Secretary/> for $ 12,375 Charter Flight",light,0.0,0.553759
5971,The Latest : <Trump/> says decision mutual to nix Mexico meeting,world,0.0,0.282706
4848, <Elaine Chao/> : The woman caught in the middle,Patty,0.0,0.738788
8523,The Latest : McCabe lawyer <says/> criminal referral unjustified,denies,0.0,0.278889
634,Time crystals : New form of matter once thought to break laws of physics created by <scientists/> ,students,0.0,0.600849
12008,' Poisoned ' Russian dissident : Trump echoed ' one of the Kremlin 's oldest <propaganda/> tools ',agriculture,0.0,0.640566
11477,"As Venezuelan <election/> nears , more upheaval and cries of fraud",monarchy,0.0,0.494552
10576,Jones does n't think Trump should resign over <harassment/> allegations,lupus,0.0,1.053699
7219,Martin Shkreli sent to <jail/> ,gallows,0.0,0.879388
6851,Trump Lawyer <Says/> Sexual Harassment Case Would Have Undue ' Control ' Over the President,denies,0.0,0.562904
3773,"Trump ’s VA nominee recklessly prescribed opioids , new <report/> claims",nominee,0.0,0.502872
13571,Dozens of <migrants/> die of thirst while crossing desert in Niger,birds,0.0,0.749656
3653,Delaware state trooper <dies/> after being shot in convenience store parking lot,lives,0.0,0.384708
13919,U.S. Calls Broadcom 's Bid for Qualcomm a National Security <Risk/> ,Highlight,0.0,0.546262
2287,Sierra Leone just became the first country in the world to let its <citizens/> vote using blockchain,currency,0.0,0.714205
4240,Ex-CIA Boss Brennan Rattled About National Security After Trump 's <Alec Baldwin/> Tweet,Accidental,0.0,1.075852
739,China conducts live <fire/> combat drills in East China Sea : Xinhua,water,0.0,0.66563
12968,"Amid calls to step down , Moore finds refuge with <base/> ",dowser,0.0,1.131593
3727,Will António Guterres be the UN 's best ever <secretary/> general ?,war,0.0,0.611445
5276,Gowdy : Former UN Ambassador Samantha Power claims others <unmasked/> in her name,propelled,0.0,0.734566
9123,Karl : Sources close to president say it may be <time/> for Kushner to take leave of absence,wrong,0.0,0.612859
12411,"Donald Trump cancelled his UK visit because he would n't get ' the love he <believes/> he deserves ' , says Michael Wolff",thinks,0.0,0.866384
2413,House Republicans Open <Investigation/> Into White House Handling Of Porter Scandal,box,0.0,0.497002
8478,Gunshots <Fired/> Outside Houses of Parliament in London,Silenced,0.0,0.587523
10786,“ Fake <news/> ” or free speech : Is Google cracking down on left media ?,discs,0.0,0.652401
9989,Sara Huckabee Sanders Tweets ‘ <Quantum/> Entanglement ’ Mike Pence Photo,hose,0.0,1.110042
2979,Volkswagen Emissions Fraud May Affect <Mortality/> Rate in Europe,Admissions,0.0,0.639472
8911,Trump proposes including Chinese visitors in social media <checks/> ,profiling,0.0,0.714372
723,The Latest : Corker says Congress should <decide/> tax cuts,jug,0.0,1.009194
11549,Zimbabwe army chief 's <trip/> to China last week raises questions on coup,epistle,0.0,0.557556
1269,Sen. Jeff Flake : ' You ca n't <continue/> to just remain silent ',pretend,0.0,0.736984
3468, <Lawyer/> Says Kushner Willing to Cooperate With Investigators,Kitten,0.0,0.96593
14713,Trump <got/> an important question on Obamacare . He totally dodged it .,thrown,0.0,0.70498
11217, <Donald Trump/> tells coast guard the ' invisible ' F-35 wins every time – video,helicopter,0.0,0.322756
9948,"White <House/> claims "" near uprising "" at FBI led to Comey firing",man,0.0,0.401172
11397,[ Breaking ] Syrian militias say <capture/> Tabqa City and Dam from ISIS,bought,0.0,0.581819
9100,WSJ : Trump 's top national security adviser is being investigated for his communications with <Russia/> ,children,0.0,1.236127
905,Trump Kicks Off 17-Day <Vacation/> at His New Jersey Golf Club,party,0.0,1.07485
6454,Mike Pence Vows to End ' Unprecedented Assault on <Christianity/> ' in Middle East with U.N. Funding,Islam,0.0,0.693762
4015,U.S. <Black Hawk/> helicopter crashes off Yemen coast .,toy,0.0,0.686684
4459,Trump Re-tweets Alt-Right Man Who Took ' Rape Melania ' Sign to <Rally/> ,Party,0.0,0.962447
14091,Moscow <storm/> : 11 killed as high winds strike Russian capital,lie,0.0,0.457763
5328,Erik Prince details Seychelles meeting with Russian <banker/> ,ant,0.0,0.74604
4071,A Disaster Approaches For The Women Who <Make/> Our Clothes,throw,0.0,0.997055
6150,Trump <expected/> to invite France 's Macron for first state visit of his presidency,Asked,0.0,0.690081
1653,Bare-chested <Putin/> takes dip in icy lake for Epiphany,cub,0.0,0.956098
14306,LA <Times/> editorial board condemns Donald Trump presidency as ' trainwreck ',Confidential,0.0,0.575488
4516,Czech zoo saws horns off rhinos to ward off <poachers/> ,Visitors,0.0,0.782475
5007,California is the first state to require solar <panels/> on new homes . Here 's why Big Brother is on to something,leaves,0.0,0.651976
3250,"Comey <Accuses/> White House Of ' Lies , Plain And Simple '",dates,0.0,0.640044
9190,Archaeologists Unearth <Pendant/> That May Be Linked To Anne Frank,Diary,0.0,0.657213
8830,Jared Kushner Tried To Get Billionaire Executive White House Job Before Receiving Massive Loan For <Family Business/> : Report,home,0.0,0.602623
13746,Trump nominee Nikki Haley set to show skepticism about <value/> of U.N.,parakeets,0.0,0.963161
991,Detained and divided : how the US turned on Vietnamese <refugees/> ,runaways,0.0,0.677043
8956,"Noor Salman , widow of Orlando massacre <shooter/> Omar Mateen , arrested",columnist,0.0,0.285156
10338,“ Stop this bullshit ” : uncle of Pakistani girl <killed/> in Texas shooting pleads with America,startled,0.0,0.380449
10376,US health secretary <Tom Price/> quits,assistant,0.0,0.560835
12811,Bearing <Arms/> editor Bob Owens dead from apparent self-inflected gunshot wound,sneakers,0.0,0.605371
14837,"Las Vegas , hoping to stem HIV and hepatitis , to get <needle/> vending machines",condom,0.0,1.483245
10679,White House Leans Into Mueller Attacks Betting On Favorable Landscape With <Supporters/> ,voters,0.0,0.670413
7632,Pruitt got 24-7 armed <security/> on first day at EPA,Child,0.0,0.892892
14088,Koreas to carry single Olympic <flag/> ,flame,0.0,0.64873
3417,Big corporate <tax/> cut creating winners and losers as lawmakers try for reform,recollection,0.0,0.586799
4804,German parliament <moves/> to partially ban the burka,rushes,0.0,0.48864
4006,Overdoses now leading <cause/> of death of Americans under 50,sign,0.0,0.483334
1647,South Korean court <upholds/> motion to impeach President Park Geun-hye,serves,0.0,0.492647
10548,Ben Carson Said Trans <People/> In Homeless Shelters Make Others ' Not Comfortable ',humans,0.0,0.941548
1443,"Paul Manafort Ghostwrote Op-Ed With Intel-Tied Russian * Last Week , * Says Mueller 's <Team/> | HuffPost",girlfriend,0.0,0.811969
11199,How a retired <law/> professor could reshape U.S. democracy,bird,0.0,0.791474
9471,Park bench where ex-Russian spy and <daughter/> found poisoned is removed,mannequin,0.0,0.948858
6473,How the Republicans <rigged/> Congress — new documents reveal an untold story,vacillated,0.0,0.710745
6255,Harassment case puts Democratic Senate candidate in <California/> under spotlight,somewhere,0.0,0.705023
11129,Muslim full <face/> veil to be banned in public places in Austria,body,0.0,1.038952
11695,Trump asks world <leaders/> to call him on his cellphone,citizens,0.0,0.787812
6468,A Crack in an Antarctic Ice Shelf Is 8 Miles From Creating an Iceberg the <Size/> of Delaware,shape,0.0,0.552824
1203,Report : Senate 's <Russia/> probe understaffed,Space,0.0,0.595414
2764,"U.S. will <change/> course on climate policy , says former EPA transition head",teach,0.0,0.68544
3137,Trump ’s claim that <immigrants/> cost taxpayers ‘ many billions of dollars a year ’,paragons,0.0,0.908899
3273,One-Day Cup : Durham <beat/> Worcestershire on DLS method,loved,0.0,0.460776
13037,"Italy elects first black senator in history , for anti-immigration Lega <party/> ",conference,0.0,0.680441
7279,"Right On Cue , Soros-Financed MoveOn.Org Holds DC Protest Demanding <Sessions/> ’ Resignation",Redskins,0.0,0.60657
11591,Mauritius ’s First Female <President/> to Quit Over Spending Dispute,socialite,0.0,0.728459
1618,Trump 's Tax Cuts Let <Banks/> Off the Hook for Lousy Trading Results,princess,0.0,0.72351
2086,"Before <passing/> the AHCA , the House voted to make it apply to themselves too",birthing,0.0,0.70404
10706,Hundreds of <Events/> Planned Nationwide for Friday ’s ‘ General Strike ’,dates,0.0,0.54091
5524,"Italy elects first black senator in <history/> , for anti-immigration Lega party",color,0.0,0.716321
4758,Court clears <takeover/> of Poland ’s new World War II museum,makeover,0.0,0.637366
14965,"Las Vegas , hoping to stem HIV and hepatitis , to get needle vending <machines/> ",traps,0.0,0.875159
2380,' UK wellbeing rises after Brexit <vote/> ',show,0.0,0.438063
7992,Theresa May : ‘ Highly Likely ’ <Russia/> Is Responsible for Poisoning Former Spy,notebook,0.0,0.714947
12102,Can LGBT rights and religious rights coexist ? Kim Davis-like <case/> tests the waters,double,0.0,0.803766
4295,Trump 's rhetoric will never unify Americans — because Trump does n't <want/> to unify Americans,dare,0.0,0.796323
14254,Peru president says he used offshore firm to legally avoid U.S. <taxes/> : audio,beaches,0.0,0.608627
11548,McCabe to <leave/> FBI in coming months : report,watch,0.0,0.690866
11476,"The <formula/> Democrats need : Less Clintonism , less Sandersism , more Warrenism",onions,0.0,0.751285
3952,"Ads Urging Tax Cuts Target Establishment , Democrat Politicians Benefitting from ‘ Rigged <System/> ’",Parachute,0.0,0.919766
10035, <Border/> Wall Would Cut Across Land Sacred To Native Tribe,Brick,0.0,0.6954
13361,CIA nixes holiday party invites for <media/> ,employees,0.0,0.783456
14248,Houston Proves Everything the MSM Says About Our ‘ Divided ’ <Country/> Is a Lie,oranges,0.0,0.860111
3362,Delaware state <trooper/> dies after being shot in convenience store parking lot,dignity,0.0,0.475796
2706,Trump got an important question on Obamacare . He totally <dodged/> it .,sang,0.0,0.967703
6084,Secret <Service/> likely would n't have intervened in Trump Jr.-Russia meeting,police,0.0,0.593891
4553,President Trump Is Coming to Britain . Here ’s What He Can <Expect/> .,bring,0.0,0.928098
8945,"Trump is changing trade rules but he 's only one member of the WTO , global <trade/> body leader says .",swap,0.0,0.577663
5547,More aggressive US <strikes/> in Somalia said to risk civilians,couturier,0.0,0.65474
787,President Trump Wants a Wall ? <Mexico/> Is It,Brick,0.0,0.836574
11290,"Former top Trump aide Flynn paid over $ 30,000 by Russian TV , <top/> House Dem says",brick,0.0,0.564505
1908,Trump ’s <remarks/> that Middle Eastern states ‘ would n’t last a week ’ without U.S. cause anger in the region,prays,0.0,0.711059
14834, <Public Service/> Loan Forgiveness in question,Student,0.0,0.395253
13544,"NFL players union vows Donald Trump comments will not deter stand on protests , <safety/> ",danger,0.0,0.586501
13926,Anthem will drop out of Ohio 's Obamacare market ; 18 <counties/> could be left with no ACA plan,friends,0.0,0.665909
5759,Ex-CIA chief John Brennan to Trump : ' America will <triumph/> over you ',implode,0.0,0.934211
13301,"France Gall , French singer who shot to <fame/> in 1960s , dies",pieces,0.0,0.633888
4385,How a retired law professor could <reshape/> U.S. democracy,destroy,0.0,0.582557
12896,Samsung 's chief was just sent to prison by a South Korean <court/> ,television,0.0,0.769609
12332,Thick Cloud Of Toxic <Smog/> Envelops New Delhi Despite Emergency Efforts,paint,0.0,0.629809
7244,' <Stop/> interrupting ' : Spicer argues with a reporter after saying Trump ’s former campaign manager played a ' limited role ',Keep,0.0,0.61497
